,normalized monomial,chebyshev,coefficients
1998,0.9862948381084307,1.3546142735993,[ 2  1  0  0  2 -3]
1999,0.969000456525943,0.9079263178527173,[-3 -1  0  1 -2  0]
2000,1.1081846731067724,0.8327386796090546,[ 0  1 -1  1 -2 -3]
2001,0.9537958046750254,0.5816633113178274,[-2  1  1 -1  1 -2]
2002,1.2237742996238026,1.5438079169809502,[ 0 -3  2 -2  0  2]
2003,0.6505870808405247,0.42276128932290336,[-2  2  0  2 -2  0]
2004,0.9528254914727916,0.7594842842267416,[-3 -3 -2 -2 -3 -3]
2005,0.5872064434247156,0.4804966511974255,[-3  0 -1 -3  0 -2]
2006,1.2739507647034694,0.8557006619571305,[ 0  2 -2 -1  2  1]
2007,0.831790409441919,1.4112646889016258,[-1  1 -2  0 -2  1]
2008,1.0365828515372364,0.8772419919689376,[ 0 -1  1  0 -2  1]
2009,1.3786848468266861,1.0705191295085426,[ 0  0 -1 -3 -1  0]
2010,1.040384748592235,1.2111869769910164,[-1  0 -2 -2 -3 -1]
2011,0.7013699809266425,0.6897272689190698,[-1  0  1  0  0 -1]
2012,1.2957545657863434,1.1373722658038572,[-2 -3 -1 -1 -3  2]
2013,1.5479253567796663,1.2006046723805124,[-2 -3  2 -1 -2 -3]
2014,1.0275843379628096,0.9812648405266091,[-1  1 -2 -1  0  0]
2015,0.777335419912875,0.6886315305421997,[ 1  1 -1  2 -1  1]
2016,0.7809811139236957,1.1235944109620333,[-1  2 -3  0 -2 -2]
2017,0.7187105227971181,0.3841531724634122,[-1  0  2 -2 -2  2]
2018,1.1107144381539165,1.107825162820464,[-2 -1 -3 -2 -3  0]
2019,1.384875639345813,1.1052001811042214,[-2  2 -1 -1 -1  2]
2020,1.1603538569804772,1.393163214650088,[ 1  2  0 -3 -1 -3]
2021,1.0796184921847667,1.3608878085305354,[ 0 -3 -3 -3 -1  1]
2022,0.6603342939378691,0.4070650917138438,[-3 -3  0 -3  2 -1]
2023,0.6052626831209401,1.059624934866412,[-3  2  1  1 -2  0]
2024,1.1528336081766557,1.8298864928801797,[ 0 -2 -3  1 -1 -2]
2025,1.2292330943433933,0.7929265085104298,[ 1  0  1 -2 -3 -1]
2026,1.2039020298637608,1.2648368994976689,[-3  0  0 -3  0  1]
2027,1.4686825625012632,0.7905032200562705,[-1 -3  1 -1 -3 -3]
2028,0.9298324323928264,1.4804874431737698,[-1  2 -2 -1 -1 -1]
2029,0.8131052732376565,0.6345596128529529,[-2 -2  1 -3  0  2]
2030,1.7217094266299884,0.748809034681551,[-2  1  2 -1  2  2]
2031,1.1789909548474211,0.5580079928109215,[ 2 -2 -2  1  1  0]
2032,1.0827766138235841,1.0095176721741121,[-2  0  1 -1  2  0]
2033,0.9751468277717706,1.218063400730808,[-2  0  0  0 -1  1]
2034,1.8652048609675993,1.4686610791317287,[-3  2  1 -3 -3  2]
2035,0.6176743348190956,0.5598068693160024,[-2 -1 -1 -2  0  0]
2036,0.4749840424493689,1.3224557614601329,[0 1 1 1 1 1]
2037,1.2140872628986283,0.9054583110904901,[-2 -1 -3  0  0 -2]
2038,1.286419772345625,1.167730773845522,[-2  2  2 -2 -3  2]
2039,1.2322168674169551,1.6306264143798805,[-3 -1 -2  2  1  0]
2040,0.5114277815179578,0.4866475233923876,[-1 -3 -3 -2 -1 -2]
2041,0.9649349613094083,0.6161229448137879,[-3 -1  1 -3 -1  1]
2042,0.8842423099550824,3.593303591014004,[-1 -1 -1 -2 -3  0]
2043,1.273211210256407,0.9475879407990659,[ 1 -2 -2  1 -2 -3]
2044,0.9607382709738738,1.5886284721279356,[ 0 -2  0 -3  0 -3]
2045,1.0181790513872448,0.8618339361919325,[-1 -3 -2 -3  1  0]
2046,0.8440908139073883,1.2496350865850008,[-1  2  0  1  2 -2]
2047,0.8205286510047108,0.7136019614667505,[-1 -2 -1  1 -1 -2]
2048,1.176285100002928,0.9092990513867124,[-1 -3  1 -2 -2 -3]
2049,0.790203851187919,0.7563772628715695,[ 2 -1  0 -1  1 -3]
2050,0.8215820164516915,0.7987807725584619,[-3 -3 -2 -1  0 -1]
2051,1.1914831467087115,1.7896797532583595,[ 1  1 -2 -3 -3  2]
2052,1.954951528842986,1.1554266651741865,[ 1  2 -3 -3 -1  0]
2053,0.8714417357718856,0.7755812717949792,[ 2  0 -2 -2 -1  1]
2054,1.0657457927458436,0.9428903273805598,[ 2 -2  1 -3 -2  1]
2055,1.08811160860159,0.8265163254099733,[ 0  0  2 -2  1 -1]
2056,0.6977265468352386,0.7017329570388194,[-3  2  2 -1 -2  0]
2057,1.2431896867711298,1.0830262058227937,[ 1 -1  1  2 -1  1]
2058,1.0093629881832238,1.2382345090499247,[ 0  1  1 -2  1 -3]
2059,1.2826547647311366,1.5836614882075462,[ 1 -1 -2 -1 -2 -2]
2060,0.6824156263691984,1.4750242067810504,[-3  0 -2  0 -2 -3]
2061,0.9596979834844704,0.5119423077682426,[ 2 -1  1 -3 -3  0]
2062,1.4721647900815154,1.642683387551817,[-3  2 -2  0  1 -3]
2063,1.0438988882795057,0.7849097800971382,[-2 -3 -1  0  2  0]
2064,0.8172107944480445,0.533153837292982,[ 2  2 -3 -1  0  0]
2065,0.9542253211564633,1.1679959429628606,[-3 -2 -2 -2 -2  0]
2066,1.0220410673917568,0.9164872137010305,[-3 -2  0  1 -1  2]
2067,1.527807819212299,0.9834145664685024,[ 1 -3 -1  2  2  0]
2068,1.2908073359461862,1.39259593295901,[-1  2 -2 -1 -2  1]
2069,0.881879670750422,0.9219107132201487,[ 0  1 -2  0 -2 -2]
2070,0.4883372123753412,0.45309155734036066,[-3  2 -1 -2  0  0]
2071,0.818634087366187,0.8517054369700788,[-3  0  1 -2  0 -2]
2072,0.8359187895095137,0.6741087966679831,[0 1 1 0 1 1]
2073,1.0107804101260138,0.8266228675639127,[ 2  0 -1 -1 -2  2]
2074,0.7401436149283295,0.9392735759698634,[ 2  0  2 -3  0  1]
2075,0.6852220530199546,1.5488844029065505,[-2  0 -2  2 -2  1]
2076,1.4014256246002859,1.0220837093068293,[-3 -3  0  2 -1 -2]
2077,1.0460705978876421,3.8066424997585373,[-3  2 -3  1 -3 -1]
2078,1.0415333215607159,1.0918739023672108,[ 0 -3 -3  2 -2 -1]
2079,0.9135049144382227,0.432511023293296,[ 0  0 -1 -3  2  2]
2080,0.5381231296529682,0.4696690100418961,[ 2  0 -3 -1 -1  2]
2081,1.3946893403744487,0.9159214989401903,[ 0 -3  1  2  2 -3]
2082,0.6545039298827967,0.847558380793406,[-3 -2  0 -1  1  1]
2083,1.1349451431548938,1.4597886848908181,[-1  2 -3  0  0  0]
2084,0.8697214233904451,0.9899348392413561,[ 0 -1 -2  1  0  1]
2085,0.7853984460578403,0.6916320665554424,[-3 -2 -3  2 -2 -2]
2086,1.0700350670851855,0.6889591704522138,[-3 -3  2  1  1 -3]
2087,0.634599326381485,0.49640355155855725,[ 1  2  0 -2  0  1]
2088,2.2777401928775465,0.42517832150181056,[ 1 -1  2  2 -3 -1]
2089,1.1469788951564968,1.0279033435881375,[ 2  0  1 -3 -2 -2]
2090,1.5562347181754987,1.207728408259161,[ 0 -1 -3 -2  2  2]
2091,0.911158605782157,0.8356557063410914,[-3  2  1 -2  2 -2]
2092,1.0480581672663507,0.8255046846836895,[-3 -1  2  0 -3  1]
2093,0.824386601057306,0.9852492113380684,[-3 -2 -2  1 -1  1]
2094,0.6851870622677197,0.852009245922587,[-3  2  2  0 -2 -1]
2095,1.4523907597064085,1.0737133917491062,[ 0  2 -1 -2  2 -3]
2096,0.7703644827278887,0.7795913043539852,[ 1 -3  1 -2  1  0]
2097,1.2944177544503748,1.1301140341710723,[-1 -2  2  2 -3 -3]
2098,0.8870918812241869,0.8261653997014086,[ 0 -2 -2 -3 -2 -2]
2099,0.6285402977213969,0.5794037400377957,[-3 -1  1 -2 -1  0]
2100,1.4080115529020605,0.5152047289500321,[ 0  2 -2 -3  2  1]
2101,1.1415388980456305,1.8677768908374974,[-3  1  0 -3 -1 -3]
2102,0.6259750545114202,0.5878556665465143,[ 2 -2  0  2 -2  0]
2103,1.177101354980406,0.6568668972466666,[ 2  2  1 -1 -2 -1]
2104,0.7507336730065417,0.767580480369366,[-1 -3  0 -3 -1  2]
2105,1.067789698049027,0.8680750670401083,[-3 -3 -1 -3  1 -3]
2106,0.5769096283104348,0.9839174638253292,[-2  1  1  2  0  2]
2107,0.7978474462906273,0.6969165666526718,[ 0  0  2  0  0 -3]
2108,0.9570881359527562,0.9011377620365002,[ 0  1 -2  2 -1  2]
2109,0.9998170222642431,0.9188426883301842,[-3 -3  0 -3 -2  2]
2110,1.4385600645291905,3.5984476944930197,[-2  0  0  2 -3  1]
2111,1.0666336267881638,1.229687854961028,[-3  2  2  2 -3  2]
2112,0.6071237375254949,1.0976171694486039,[-1 -3  0 -2  0 -3]
2113,0.898497568373455,1.1606211720732242,[-1 -2  1 -3  2  0]
2114,1.2353633811464435,1.0986547660514328,[-2  2  1  1 -1  0]
2115,0.733869116748631,0.791774316866326,[-1  1 -2  2 -2  0]
2116,1.778712859202635,1.5079392917688952,[ 1 -1 -2 -1  2 -1]
2117,1.192412373439254,1.1238748392653515,[ 2 -2 -3 -2  2  0]
2118,1.069761354225615,0.771370544339414,[ 0  1 -3 -1 -3  2]
2119,0.8188588385389168,0.8916991494237183,[-2 -3 -3  0 -1  1]
2120,0.947437385897491,0.8686997849724432,[-2  0  2  1 -2  1]
2121,1.1108458200613127,1.4901798594924933,[-2 -3 -1  0 -3 -3]
2122,0.9569883610355633,0.9974918638936292,[-2 -1 -1 -3  2 -1]
2123,1.363710200313078,1.1339226744135529,[-1 -3  2  0 -3 -1]
2124,1.2412313134427708,1.0954540129000636,[ 0 -3  2  0 -2 -2]
2125,1.5394263600614946,1.0605006529034762,[ 2  1 -2  0  1 -3]
2126,0.6442506463317064,2.585736011770427,[-2 -2  0 -1 -1  0]
2127,0.7678313714020286,0.6532637468693249,[ 1  2 -3  2 -1  2]
2128,1.6340183007831048,1.4370735016522802,[ 1  2  0 -1  2  1]
2129,0.48046746931021717,0.5344149957045917,[ 0 -3 -3  0 -2  1]
2130,0.826061801603804,0.670401347078639,[ 0 -1 -1  2  1 -3]
2131,0.6981513764625511,0.964322363144583,[-3 -2 -1  2  0  2]
2132,0.7851483273709322,0.5299019758329662,[-3 -2  1 -2  0 -1]
2133,1.0186967464194776,0.8177037557677627,[ 2  0 -1  1 -3 -1]
2134,1.0066705976032095,0.870621644930566,[-1 -1 -3 -2 -1  2]
2135,1.57088510263685,0.8459855418072937,[ 2  2 -2 -3  0 -2]
2136,0.9976394211131963,0.9984576275215951,[-3  0  0 -2 -3 -1]
2137,1.0148253579581268,1.3788434936202971,[-2 -3  1 -1  1 -1]
2138,1.0337108551417737,1.1440444905850204,[ 2  2  0  1  1 -3]
2139,1.3515541667669189,1.2576230835985367,[-1  2  0  0 -3  1]
2140,1.1478107714994703,1.1414092000679057,[ 1  2 -2 -2  0  1]
2141,1.4886218240391007,0.9489952964170811,[-2 -1 -3 -2  0  2]
2142,1.185287855364174,1.1628967707390518,[-3 -2 -1  1 -1 -2]
2143,1.7903440333972467,0.8128366605541103,[ 1 -2  0 -2 -3 -1]
2144,1.3084399260875428,1.273595237102861,[ 0 -1 -2  1 -2  2]
2145,1.0965589209382862,2.976798514878651,[-2 -3 -1  1 -3  2]
2146,0.7821292481282489,0.7645714670682553,[ 1 -3 -2 -2  1  0]
2147,0.6850397106725225,1.0804962662153308,[-3  2 -3  1  0  0]
2148,1.3649656310544895,1.0494323956798977,[ 0 -2 -3 -2  2 -1]
2149,0.9092261981734528,1.2952251698053223,[-3 -3 -1  1 -2  2]
2150,1.027223341062016,0.7876975822470736,[-2 -3 -2 -3  1  1]
2151,1.0984078786005973,0.6158785942016233,[ 0 -3 -3  0  1  0]
2152,0.785670595117109,0.9310343388534075,[-1 -3  0 -3  0  0]
2153,1.232904265415632,1.5277830837673183,[ 1  0 -3 -3 -2 -2]
2154,0.6819063360442278,0.5455048870343239,[-2  1  2 -2  0 -3]
2155,0.8872404495804854,0.503911148958996,[ 1  1 -3 -2  2 -2]
2156,1.106621928960042,1.2108165198430274,[-2 -1  1  1 -2  1]
2157,1.032182173304279,0.6588496144924252,[-1  2 -2 -1  2 -1]
2158,1.0688494952851362,1.000967275670043,[ 0  1  2  1 -1  0]
2159,1.8201708997173554,1.7964992609342463,[-3  2 -1  2  0  2]
2160,0.7982390583109716,0.5719554057298012,[ 0 -3  1  1  1  0]
2161,0.6783052045945946,0.6056278332998912,[-2  0  1  0 -1 -2]
2162,1.2034336215926862,1.0547654729595335,[ 1  0 -2  1 -3 -2]
2163,1.0306773837513037,0.9652304864954653,[-1  0  0  1  0 -3]
2164,0.9784461747414925,0.7648227691234737,[ 1 -2  2  0 -3  0]
2165,1.145290734443991,0.9576193231028399,[ 2  0  2  0 -1 -3]
2166,0.785988929049093,1.1782161599211303,[ 2  0 -2 -2 -3  0]
2167,0.7879565876609329,0.7944225450059035,[ 1  0  0  2  1 -2]
2168,1.791440433453628,0.9618506935841353,[ 2 -2 -3  1  2  1]
2169,0.8628629620762046,0.7253707505632306,[-1 -2  1  2 -1 -3]
2170,0.6540660091992427,0.6455934606986402,[-1  2 -1  0 -1  0]
2171,1.137435447025828,0.4441617463094553,[ 1  0  2  0 -2  0]
2172,0.8240692763501336,0.7454640737058084,[-1  1  0  0  0  1]
2173,1.0239702067399579,3.6165169764522442,[ 2 -1  2  1  2  0]
2174,0.7466993301405341,0.4561671785266456,[-2 -2  1  2  0 -1]
2175,0.13690180726919562,0.159193918157709,[ 0 -3  1 -2  1  0]
2176,0.9765568180359215,0.8906799998043068,[ 0 -2  1 -3  2 -1]
2177,1.2735961742989097,0.9843493781515362,[-3 -3  2 -2  2 -2]
2178,1.0862287183874155,0.9923519909864414,[ 1  1  2 -1  2  1]
2179,0.7765355527738121,0.9822280491076688,[-2  2 -2 -2 -1 -3]
2180,0.8036045005475432,0.6298187379109541,[ 2 -2  0 -1 -1  1]
2181,0.934312855934922,2.074540657109789,[-2 -3  0  0 -1  0]
2182,0.8136216198295607,0.8742656781113294,[-3  0  1  0  0  2]
2183,0.7181458581334358,3.818157415689421,[ 0 -2  2 -1  2  1]
2184,0.7300845400735609,0.6975416154476386,[-1  1 -3 -1 -2 -3]
2185,1.4045691565933403,1.2591302695392776,[-3  0 -3 -2  2  1]
2186,1.715678609767548,1.4437465221217054,[-3 -3 -1  0  1  0]
2187,1.160596906722541,2.5788919134121584,[-3  0  0  1 -3 -1]
2188,1.0569981374842847,0.4223770910485229,[ 1  1 -3  1 -3  0]
2189,0.761955233051433,0.6482580923701687,[-1 -1 -2 -3  1 -3]
2190,1.150791502984705,0.6902959443689259,[-2 -3  1 -3  2  1]
2191,2.115263258443919,1.7019264812202106,[ 2  1  1 -3  0  1]
2192,1.3055109750646088,1.0192412384862313,[ 0 -3  2 -1 -1 -1]
2193,1.9396414001898539,0.7814971395380478,[-2 -1 -3 -3  2  0]
2194,1.093927318658682,0.9472342655287798,[ 1  1 -3 -3  2 -1]
2195,1.4271237232838212,1.0338798338622264,[ 1 -3 -1 -3 -3  0]
2196,1.0734789433971146,1.5071634636851137,[-1 -2  2 -3  1  2]
2197,0.7240081739773058,0.7064287855890218,[ 1  1 -2  0  1 -1]
2198,1.954841895116567,0.9195743018115959,[-2 -2 -1  0  2  0]
2199,0.39744620291992,0.3994311529831289,[-1  1  2  1  0 -2]
2200,1.153323032574005,0.9262886605920013,[-3  2  1 -1  1  0]
2201,1.156062051964143,1.0526796698021619,[-2 -1 -2  1  1 -3]
2202,0.8267098635024414,0.9291687471249639,[-1 -1  2 -2 -3  2]
2203,1.0299551507544042,0.8506949662278491,[ 0 -1  1  0 -2  0]
2204,0.8803950400427829,0.7089602374174497,[-3 -1 -1  2  0 -2]
2205,1.7600837993614866,1.0726188979296856,[ 1  2 -1 -3  2  1]
2206,1.3057684996864516,1.0208453847782735,[-2  1 -1 -3 -3 -2]
2207,1.161464337264583,0.700233292509893,[-1 -2  1  2  1 -2]
2208,0.398162556274936,0.8762956107294207,[ 0  0 -3  1 -1  0]
2209,1.426851612077038,1.0507353002946604,[ 2  2 -1 -3 -3  2]
2210,1.4149870660672716,1.211035932192343,[ 0  0 -1  0 -3  1]
2211,0.8528349828263309,0.6881775068133101,[ 1  0  1 -2 -2  1]
2212,1.4783152653849903,1.2390474849819164,[ 2  1 -2  2  0 -3]
2213,0.9111648558591326,0.8202931199794812,[-1  0 -2 -2  0 -1]
2214,1.140810761256704,1.9497645356254747,[-1  1 -2  2 -2 -3]
2215,0.9888692484542028,0.9164848428980048,[-2  1 -3  1  0  1]
2216,0.9352109629123815,1.5284615092670364,[ 1 -1 -1  1 -3 -2]
2217,0.9056885606661008,0.844637891866363,[ 1 -3 -3 -1 -3  2]
2218,0.402666077275371,0.3729332604859425,[ 0 -1 -1 -1  0 -2]
2219,0.9100745958796954,1.1386062013284455,[-1 -2  1 -2 -2  2]
2220,1.548223818194619,1.326130067390088,[ 0  0 -1  0 -3 -3]
2221,1.0608051771745601,0.7668666225116583,[-3  2  2  1 -2  2]
2222,0.86242837592734,1.5645863135547189,[-3  0 -2 -1 -1  1]
2223,0.9820383852551086,0.989904781081394,[-1 -2  2 -2  2  1]
2224,0.8979651811218645,0.9924163843696421,[-1  0 -2 -2 -1 -1]
2225,0.7209235877529854,0.7823622735254132,[-1  0 -3  2 -3 -1]
2226,0.9451184355537644,0.8849825121518267,[-3  1 -3  1  0 -2]
2227,1.098028525625671,1.3530552336936008,[ 2  0  0 -3  1  0]
2228,1.1517645385973758,0.9167790965317617,[-3  1  0 -1  2  2]
2229,1.4517347172037265,0.7020945174291151,[ 0  1  2 -3 -3  1]
2230,0.9083755240981669,0.914681340296303,[ 1 -2  1 -2  0  1]
2231,1.3858079666927434,1.3230237449864939,[-3 -2 -2  0  0  2]
2232,0.9754550961983556,1.3843409747068267,[ 1 -2 -2 -1 -3  2]
2233,0.7057399334322741,0.641890608202659,[ 0 -1  2 -2  2 -3]
2234,0.7958503702021525,0.8622407236155668,[ 2 -3 -2 -2 -1  0]
2235,1.5600033769449424,1.9666546031997059,[ 0 -1  2  1 -3  2]
2236,0.9100165499285496,1.004696165474615,[ 2 -1 -2 -2 -3  2]
2237,2.010928716965316,1.6191151568276918,[-2  1 -1 -2 -3  0]
2238,0.9135861630450709,1.5045112701940238,[ 2  2  0 -1  0  2]
2239,1.1570348982038359,1.4518235063487857,[-1  2  0 -2 -3  1]
2240,1.477353750043127,1.0556341813351315,[-3  2  0  1  1  1]
2241,0.5025502350990637,0.5536824056674599,[-1  2  0 -1 -2 -1]
2242,0.5776611366413512,0.4902296503627557,[ 0 -2  1 -1 -2  0]
2243,0.9741594761202316,1.262665240437954,[ 1 -2 -3 -1 -2  1]
2244,1.6247126438887147,0.9156920247367668,[-3 -1  2 -2 -3  0]
2245,1.2218517558767545,2.0124229940346625,[ 1  2  2 -3  2  0]
2246,0.848812534188217,1.1679697816753656,[ 0 -3  0 -3 -3 -3]
2247,1.2595016825496546,0.8697579520119542,[ 2 -1 -3 -2  1 -2]
2248,0.6560139811732304,0.6297877851827031,[-1 -2  0 -3  2 -3]
2249,1.0649181275210349,0.778687699235935,[-3 -2 -2  2  2 -1]
2250,0.8022070931010097,0.853043690168124,[ 2 -3  1 -1  2  1]
2251,1.727322085329367,1.0797108820189665,[ 0 -3  2  1 -2  1]
2252,0.7037155618062079,1.7524058525119546,[ 2 -3  1 -1  0  0]
2253,0.9782709485114571,0.6290356363339444,[-2  0 -1 -3  0  2]
2254,1.3953539430694801,0.9104635140562346,[ 2  2 -3  0  2  1]
2255,0.6200203880458156,0.48449429485975937,[ 0  1  1  0 -1  0]
2256,1.0248468505791686,0.618504989176227,[-1  2 -2 -1  1 -2]
2257,1.280599025461217,1.4131411637580547,[-3  1 -2 -1  0  1]
2258,0.9251321041658619,1.0403006982602339,[-3  2 -3 -1 -2 -2]
2259,0.5893802790980851,0.5653615237833954,[-1 -3  0 -1 -1  1]
2260,1.3531668062883453,0.7956430717088357,[ 2 -1  2 -1 -2 -2]
2261,0.6210711054239363,0.4599233377958894,[ 2 -3 -3 -3 -1  0]
2262,1.187474606188297,1.1027325081757267,[ 0 -3  0  2  2  1]
2263,1.205691857129431,1.0973880991678662,[ 0 -3  1 -3 -3  0]
2264,0.662166641978507,0.47541175368937777,[-3 -3 -3  0  2 -3]
2265,0.6963995206906504,0.9233794404748864,[-1  0  0  1 -2 -3]
2266,0.9929052631602631,0.8154073927003237,[ 0  1  0 -1  2 -2]
2267,1.142561858059867,0.7657315867003718,[-1 -1  1 -2 -3 -2]
2268,1.1697900498328158,0.9296032979449466,[ 0  1 -3 -3 -1 -2]
2269,1.034640870390074,0.8279143287080968,[ 2  2 -2  1  2 -1]
2270,1.2421044384755802,5.800766653072086,[-3 -3 -2 -3 -3 -3]
2271,0.49506965109546625,1.0569040408868797,[ 2  0 -1 -1  2 -1]
2272,1.2727968208950051,0.9990449034766321,[-2  1  1 -3  0 -2]
2273,0.6805780842931887,0.9150839698737465,[-1 -2  2 -3  2  1]
2274,1.8863378139521731,1.1596899784285188,[-1 -3  0  2  0 -3]
2275,0.9695451475869654,0.6865726327585119,[-3  0 -3  1  2  0]
2276,0.6968490949126968,0.5485081308925074,[-3  2  0  1  2 -1]
2277,0.6874592910425232,0.836946526688178,[-2  0 -1 -2 -1 -2]
2278,1.462249275313083,1.905730184901564,[-1 -1  2 -2  0  1]
2279,0.6623108534547599,0.4658113132515098,[ 1 -2 -1  1 -1  1]
2280,1.6250032170291466,2.2325327919833464,[-3 -1 -2  2 -1 -1]
2281,0.7882994489899461,0.7199322184179678,[-2 -1 -1  0 -3 -1]
2282,1.963798067558356,1.3295524351959473,[-2  1  1 -3  2 -2]
2283,1.0185613523874444,0.9569193135250312,[-1  1  1 -1 -3 -3]
2284,0.9496194092522927,0.9283940957286544,[ 1  1  0  0  0 -1]
2285,0.9721336880163762,2.8802326731732952,[ 0  1 -3  1 -3 -1]
2286,0.975784642462171,0.7764960140475081,[-3 -1  0  2  0  1]
2287,0.9177610691610874,0.8010953244458007,[-2  1  2  1 -1 -3]
2288,1.159138362526503,2.06422675693276,[ 1 -3 -3  2 -3 -2]
2289,0.43934203596053245,1.0647731756693495,[ 2 -3 -1 -3  1  1]
2290,0.9127889871833701,0.6678390805351032,[ 2  1 -1 -3 -1  0]
2291,0.8793672546361302,1.2037748850102186,[ 0 -1  2 -1  2  2]
2292,0.909592924360066,0.8647799268112305,[ 0  1  2 -1  2 -1]
2293,1.11658528101301,1.2180779826274648,[-2  2 -3 -2 -1 -3]
2294,0.5103646419871051,0.6519785805907554,[ 0  2  1  0  1 -3]
2295,1.866404795641781,1.155563360205501,[ 1  1  1  0 -3  0]
2296,0.5848512359338759,0.6743618777131347,[2 0 2 0 0 1]
2297,0.7343992697700933,1.1787822920904139,[-1  1  2  0 -3  1]
2298,1.5765083349827047,1.481706332572707,[-2  2 -3  0  0 -2]
2299,1.298362894581069,0.860429871669852,[-1 -2  2  0 -1  2]
2300,1.749148747030553,1.4982933549037747,[ 1 -3  0  2  2  1]
2301,0.6672503841133615,0.7993064731762063,[ 2  1 -1  2  1 -1]
2302,1.2067486046196838,2.5237521380367838,[ 2  0  0 -2  2 -2]
2303,1.5391829393515344,2.2441533080554725,[ 2  2 -3 -2 -2 -1]
2304,0.9585630991714975,0.970767734498363,[-3 -3  1 -3 -1 -1]
2305,1.6076190771869665,0.8343612152687598,[-2 -1  2  0 -1  2]
2306,1.1036029290364446,1.1610911836926374,[ 2 -3  2 -1 -1 -2]
2307,0.7267760795580457,0.9997788165139003,[-2  1 -3 -1 -3 -2]
2308,0.7986807184604703,1.3791137458337346,[-3 -3 -1 -3  1  0]
2309,1.0519059717398125,0.7736721883351354,[-3  2  0  2  2 -2]
2310,0.8162813693170567,0.6860821069862939,[ 2 -1 -1  1 -3  1]
2311,0.7780346563981022,0.8881231554801973,[ 1  1 -2 -2 -2  1]
2312,0.8063577278145716,1.2727954722891819,[ 1 -2  0 -3 -2  1]
2313,0.6229776623802259,1.4746548329233435,[ 1 -2  2 -2  2 -2]
2314,0.7933291303904823,0.7274218409961569,[ 2 -2 -1 -3  0  2]
2315,0.44429917490198223,0.31208912816092577,[ 1  1  0 -2 -1  1]
2316,1.0415902027552923,1.509326795133759,[ 2  2  2 -2  2 -2]
2317,1.0248048392587632,1.4746243565524666,[ 2 -2  1 -3  2 -2]
2318,1.0793407339601868,1.0575931689968672,[-3  1 -1 -3 -2 -3]
2319,1.0096279927495915,1.1889717242579292,[-3 -1 -2  0  1  0]
2320,0.931651432295897,1.3828993657580624,[-2 -1 -2 -3  0  0]
2321,1.127797243500265,1.4920323360201142,[-3 -1 -3 -2  0  1]
2322,1.2531778526668096,1.2937935683296082,[-1 -3  0  2 -1 -3]
2323,0.8758890370409731,0.9633300741671791,[-1  2  0  2  0  1]
2324,0.6363989032618066,0.6302039316991572,[ 0  1 -3  2  0 -1]
2325,0.7512028421389687,0.6279543406384109,[-3 -2 -1 -2  1  2]
2326,1.0085457938907931,0.9519792599422778,[ 0 -3 -1 -2 -2  1]
2327,0.7156187401755449,0.8906592995667825,[-3 -1 -2  1 -1 -2]
2328,1.0759201770885127,0.8948411965009555,[-2 -2 -1  2 -2 -1]
2329,1.0891598482871943,0.7809023647746406,[-2  0  1 -2 -3  1]
2330,0.49413425852628917,0.4433574259008671,[-1 -2 -2  0  1  2]
2331,0.5071478055871768,0.43041606201918986,[ 1  1  0 -1 -2  1]
2332,0.6114461020983728,0.5819247671733713,[ 2 -1  0  0  1  1]
2333,0.6357353826325295,0.5951671917007764,[ 2 -1 -1 -3  1 -1]
2334,0.8125903966966301,0.7079844548465944,[ 2 -1  1  2  1  0]
2335,0.9218460720828484,0.7980689631476058,[ 1 -2 -2 -1 -3  2]
2336,0.5226559724723242,0.5227379846255842,[ 1  0 -2 -2  0  2]
2337,1.239469369194649,0.4851855814979279,[ 1 -3  1  2 -2 -3]
2338,1.2013682439341875,1.0561709724317971,[-3  1  0  0 -3  1]
2339,0.7080715103979042,0.7496280911274641,[-1 -1  2 -2  0  1]
2340,1.273773096099822,0.928943904117333,[-1  0  0  2  2  2]
2341,1.9068156543640569,1.088200679489182,[ 1  2  0 -3  2  2]
2342,0.8699734260457562,1.1962873964681358,[ 0 -1  2  1  2 -1]
2343,1.8547785675645423,1.9163103533694528,[ 1  0 -2  1 -3 -1]
2344,0.9496396776628547,0.7426542359860312,[ 1 -3  0  1  0 -1]
2345,1.004141289096234,0.7036954003013527,[ 1  0  0 -3 -3 -3]
2346,1.0288371243414383,0.9345861834991305,[ 1  2  0  0  1 -1]
2347,0.9493409209197113,0.8357714429381615,[ 2 -2 -3 -3 -2  2]
2348,0.9709805936019428,0.806098766186338,[-2 -2  0  1 -3 -3]
2349,1.1999122503805892,0.9047764035766044,[ 1  1  0 -3  1  2]
2350,1.200681612533747,1.181097790303685,[-1  2  0 -1  0 -1]
2351,0.928936802028754,0.8822522211128854,[ 0  2 -3  1  0 -3]
2352,1.1199899444097563,0.9301864233468581,[ 1  1 -3 -2  2 -1]
2353,2.20382360264006,1.4050803804939351,[-3 -3  0  2 -3  0]
2354,1.328798048603577,0.7610424574059169,[-3 -3 -3  2  0 -1]
2355,0.8588607076831921,0.8621429540184429,[-2 -2 -1 -1  0  1]
2356,0.5309622127145189,1.937748535162282,[ 2  1  1 -2  2 -3]
2357,1.8122322999922102,0.9135895013862878,[ 2 -1  2  2 -2 -1]
2358,0.5614983602312429,0.532549311706509,[ 0 -2  1 -1 -1  0]
2359,1.2909424422586366,1.0348540358562874,[-3  1  1  0  0 -3]
